type,event_id,bin,dev_log,dev_se,total_effect_pct,name,start,attendance
Arts & Theatre,ev_395,post2,0.015948400396392236,0.0936955253423134,253.09333276324867,Cirque du Soleil ALIZÉ,2026-09-18 16:00:00,756
Arts & Theatre,ev_396,pre3,-0.0024680124669884565,0.09305873926883033,129.43042162297442,Lachkater - die Stand Up Comedy Show,2026-09-18 19:00:00,632
Arts & Theatre,ev_396,pre2,-0.003397858715997393,0.09298673216470961,147.94279283914383,Lachkater - die Stand Up Comedy Show,2026-09-18 19:00:00,632
Arts & Theatre,ev_396,pre1,-0.008542500939152094,0.09333586609152218,145.6768475153757,Lachkater - die Stand Up Comedy Show,2026-09-18 19:00:00,632
Arts & Theatre,ev_396,during,-0.020703212716292784,0.10312996815325938,106.2891482032895,Lachkater - die Stand Up Comedy Show,2026-09-18 19:00:00,632
Arts & Theatre,ev_396,post1,-0.013588271702945609,0.09403157111063579,292.7460267569776,Lachkater - die Stand Up Comedy Show,2026-09-18 19:00:00,632
Arts & Theatre,ev_396,post2,-0.005223615563476026,0.09369432901852492,245.69621732338157,Lachkater - die Stand Up Comedy Show,2026-09-18 19:00:00,632
Arts & Theatre,ev_397,pre3,0.018937779104910974,0.09306044437037703,134.39450189535975,Cirque du Soleil ALIZÉ,2026-09-18 20:00:00,639
Arts & Theatre,ev_397,pre2,0.015700093434690417,0.0929893020757591,152.72349796640435,Cirque du Soleil ALIZÉ,2026-09-18 20:00:00,639
Arts & Theatre,ev_397,pre1,0.015825988170661043,0.09333654870301376,151.73716155358923,Cirque du Soleil ALIZÉ,2026-09-18 20:00:00,639
Arts & Theatre,ev_397,during,0.04862236047904344,0.10312470833848594,121.09763468610839,Cirque du Soleil ALIZÉ,2026-09-18 20:00:00,639
Arts & Theatre,ev_397,post1,0.015179659066842991,0.09403011585145622,304.2086040610341,Cirque du Soleil ALIZÉ,2026-09-18 20:00:00,639
Arts & Theatre,ev_397,post2,0.015084124446705613,0.09369289263882227,252.78829452534103,Cirque du Soleil ALIZÉ,2026-09-18 20:00:00,639
Music,ev_398,pre3,-0.001203421385274801,0.08801970152807875,-8.493260685029824,Ella Mai - Do You Still Love Me? 2026 Tour,2026-09-18 20:00:00,1258
Music,ev_398,pre2,0.0015457174224396155,0.08799402677097543,7.978141915910819,Ella Mai - Do You Still Love Me? 2026 Tour,2026-09-18 20:00:00,1258
Music,ev_398,pre1,-0.001726304818277819,0.08821155500286769,27.65175349802689,Ella Mai - Do You Still Love Me? 2026 Tour,2026-09-18 20:00:00,1258
Music,ev_398,during,-0.003646892811927422,0.08705916727496917,10.815346019717186,Ella Mai - Do You Still Love Me? 2026 Tour,2026-09-18 20:00:00,1258
Music,ev_398,post1,-0.0014120732598088574,0.08922199268288905,453.29891266347835,Ella Mai - Do You Still Love Me? 2026 Tour,2026-09-18 20:00:00,1258
Music,ev_398,post2,5.027986738420944e-05,0.08946789812537777,372.48797482470064,Ella Mai - Do You Still Love Me? 2026 Tour,2026-09-18 20:00:00,1258
Arts & Theatre,ev_399,pre3,-0.008492015377440897,0.09306064522960293,128.05248660459498,Lachkater - die Stand Up Comedy Show,2026-09-18 21:00:00,715
Arts & Theatre,ev_399,pre2,-0.0076196369744781734,0.0929884290916023,146.89823983402968,Lachkater - die Stand Up Comedy Show,2026-09-18 21:00:00,715
Arts & Theatre,ev_399,pre1,-0.00919260070930589,0.09333568053781024,145.5171849571932,Lachkater - die Stand Up Comedy Show,2026-09-18 21:00:00,715
Arts & Theatre,ev_399,during,-0.022790956121584084,0.10313000372591438,105.85891865526489,Lachkater - die Stand Up Comedy Show,2026-09-18 21:00:00,715
Arts & Theatre,ev_399,post1,-0.0014968861621335737,0.09403078108637224,297.52369650110984,Lachkater - die Stand Up Comedy Show,2026-09-18 21:00:00,715
Arts & Theatre,ev_399,post2,-0.01068109851831312,0.09369354979077393,243.81472488612124,Lachkater - die Stand Up Comedy Show,2026-09-18 21:00:00,715
Arts & Theatre,ev_400,pre3,-0.006030701316531123,0.0930600139796734,128.61448674220125,Lachkater Waffeln & Comedy,2026-09-19 15:00:00,553
Arts & Theatre,ev_400,pre2,-0.004704784338125984,0.09298800428244644,147.6189617080549,Lachkater Waffeln & Comedy,2026-09-19 15:00:00,553
Arts & Theatre,ev_400,pre1,-0.0034260431250751483,0.0933365133785984,146.93706391442907,Lachkater Waffeln & Comedy,2026-09-19 15:00:00,553
Arts & Theatre,ev_400,during,-0.01737394128947647,0.10313174980440552,106.97708529929639,Lachkater Waffeln & Comedy,2026-09-19 15:00:00,553
Arts & Theatre,ev_400,post1,-0.009100353685030317,0.09403254858913897,294.5125998794933,Lachkater Waffeln & Comedy,2026-09-19 15:00:00,553
Arts & Theatre,ev_400,post2,-0.007063229795630678,0.09369529857013377,245.0608542326654,Lachkater Waffeln & Comedy,2026-09-19 15:00:00,553
Arts & Theatre,ev_401,pre3,-0.0018019317366427554,0.09305872309690161,129.58329171203093,Cirque du Soleil ALIZÉ,2026-09-19 16:00:00,645
Arts & Theatre,ev_401,pre2,-0.0022002577885074904,0.09298671587033006,148.2399072345389,Cirque du Soleil ALIZÉ,2026-09-19 16:00:00,645
Arts & Theatre,ev_401,pre1,0.001383702291377048,0.09333393851838061,148.12762918850274,Cirque du Soleil ALIZÉ,2026-09-19 16:00:00,645
Arts & Theatre,ev_401,during,0.01880753208398302,0.10312639014734658,114.6029467523665,Cirque du Soleil ALIZÉ,2026-09-19 16:00:00,645
Arts & Theatre,ev_401,post1,0.017156801891199613,0.09403139870226614,305.00857276769466,Cirque du Soleil ALIZÉ,2026-09-19 16:00:00,645
Arts & Theatre,ev_401,post2,0.017436760436297463,0.09369416739995386,253.61925405312067,Cirque du Soleil ALIZÉ,2026-09-19 16:00:00,645
Arts & Theatre,ev_402,pre3,-0.0034057954583967113,0.09306128678021072,129.21536652913002,Lachkater Waffeln & Comedy,2026-09-19 17:00:00,650
Arts & Theatre,ev_402,pre2,-0.006819068177650565,0.09298843618244414,147.09597800177497,Lachkater Waffeln & Comedy,2026-09-19 17:00:00,650
Arts & Theatre,ev_402,pre1,-0.007286413922871372,0.09333568557572541,145.9856329038002,Lachkater Waffeln & Comedy,2026-09-19 17:00:00,650
Arts & Theatre,ev_402,during,-0.01960502135848238,0.10313172184537081,106.51581760346387,Lachkater Waffeln & Comedy,2026-09-19 17:00:00,650
Arts & Theatre,ev_402,post1,-0.00663477247302225,0.09403012134827303,295.48650285873026,Lachkater Waffeln & Comedy,2026-09-19 17:00:00,650
Arts & Theatre,ev_402,post2,-0.0028011339092786714,0.09369289785168004,246.53467523218876,Lachkater Waffeln & Comedy,2026-09-19 17:00:00,650
Arts & Theatre,ev_403,pre3,-0.0022865269213798705,0.09305892032589515,129.47206370682576,A night with Sinatra in Berlin,2026-09-19 19:30:00,682
Arts & Theatre,ev_403,pre2,-0.007579044220736159,0.09298691206196201,146.90826231689732,A night with Sinatra in Berlin,2026-09-19 19:30:00,682
Arts & Theatre,ev_403,pre1,-0.0019455656353083298,0.09333413732577968,147.30291943254912,A night with Sinatra in Berlin,2026-09-19 19:30:00,682
Arts & Theatre,ev_403,during,-0.0058145234454480095,0.10312524582306712,109.38350150219503,A night with Sinatra in Berlin,2026-09-19 19:30:00,682
Arts & Theatre,ev_403,post1,-0.003754703224193392,0.09403032063528077,296.62717319024387,A night with Sinatra in Berlin,2026-09-19 19:30:00,682
Arts & Theatre,ev_403,post2,-0.006518933250220495,0.09369309452358447,245.24872078650066,A night with Sinatra in Berlin,2026-09-19 19:30:00,682
Music,ev_404,pre3,0.0015863793572271116,0.08801419403902817,-8.237618686431114,Isabel van Gelder - EU & UK TOUR 2026,2026-09-19 19:30:00,1437
Music,ev_404,pre2,-0.005143668067937855,0.0880152597201613,7.258245018516818,Isabel van Gelder - EU & UK TOUR 2026,2026-09-19 19:30:00,1437
Music,ev_404,pre1,-0.002858675482433443,0.08823296854519362,27.50728620783547,Isabel van Gelder - EU & UK TOUR 2026,2026-09-19 19:30:00,1437
Music,ev_404,during,0.0018699161819101522,0.08712722153940246,11.428382565235506,Isabel van Gelder - EU & UK TOUR 2026,2026-09-19 19:30:00,1437
Music,ev_404,post1,0.0005786334491443528,0.08925082603280086,454.4014655866145,Isabel van Gelder - EU & UK TOUR 2026,2026-09-19 19:30:00,1437
Music,ev_404,post2,0.0026645427616742204,0.08949684209750151,373.72479859211484,Isabel van Gelder - EU & UK TOUR 2026,2026-09-19 19:30:00,1437
Arts & Theatre,ev_405,pre3,0.01674371878412948,0.09305984889152108,133.88078998288333,Cirque du Soleil ALIZÉ,2026-09-19 20:00:00,674
Arts & Theatre,ev_405,pre2,0.01677678550007924,0.09298797374108546,152.99574989084448,Cirque du Soleil ALIZÉ,2026-09-19 20:00:00,674
Arts & Theatre,ev_405,pre1,0.01730292427709046,0.09333520638370636,152.109235954241,Cirque du Soleil ALIZÉ,2026-09-19 20:00:00,674
Arts & Theatre,ev_405,during,-0.003541944591292821,0.10312505035860174,109.85988312248902,Cirque du Soleil ALIZÉ,2026-09-19 20:00:00,674
Arts & Theatre,ev_405,post1,-0.011216834354457892,0.09403024657803787,293.67850457265956,Cirque du Soleil ALIZÉ,2026-09-19 20:00:00,674
Arts & Theatre,ev_405,post2,0.0011757425170627193,0.0936930213566119,247.91554476684627,Cirque du Soleil ALIZÉ,2026-09-19 20:00:00,674
Music,ev_406,pre3,0.0005592991088582799,0.08801103719411209,-8.331817632602224,Zackavelli - MASI 2 TOUR,2026-09-19 20:00:00,2101
Music,ev_406,pre2,-0.0004569076770734538,0.08799379391205611,7.762118557807662,Zackavelli - MASI 2 TOUR,2026-09-19 20:00:00,2101
Music,ev_406,pre1,-0.0010485915016791934,0.08821132235121792,27.7382941128109,Zackavelli - MASI 2 TOUR,2026-09-19 20:00:00,2101
Music,ev_406,during,-0.00045765054858799777,0.08706007201794358,11.169327170456711,Zackavelli - MASI 2 TOUR,2026-09-19 20:00:00,2101
Music,ev_406,post1,0.0005751429997172991,0.0892243301568387,454.39953047971375,Zackavelli - MASI 2 TOUR,2026-09-19 20:00:00,2101
Music,ev_406,post2,0.005369526060063823,0.08947013737738209,375.0079509307671,Zackavelli - MASI 2 TOUR,2026-09-19 20:00:00,2101
Music,ev_407,pre3,0.003713001812112545,0.08801080375263944,-8.042267099904155,TJARK - auch wenn’s uns morgen nicht mehr gibt Tour 2026,2026-09-19 20:00:00,1591
Music,ev_407,pre2,0.0007772208199891002,0.08798506199102982,7.895192957788155,TJARK - auch wenn’s uns morgen nicht mehr gibt Tour 2026,2026-09-19 20:00:00,1591
Music,ev_407,pre1,-0.001207292168687759,0.08820252317245016,27.718023568849624,TJARK - auch wenn’s uns morgen nicht mehr gibt Tour 2026,2026-09-19 20:00:00,1591
Music,ev_407,during,0.0029375346584403516,0.0870322348014638,11.547409091425664,TJARK - auch wenn’s uns morgen nicht mehr gibt Tour 2026,2026-09-19 20:00:00,1591
Music,ev_407,post1,0.0036642639030675904,0.08921226649193285,456.114785609355,TJARK - auch wenn’s uns morgen nicht mehr gibt Tour 2026,2026-09-19 20:00:00,1591
Music,ev_407,post2,0.0033023802911368405,0.08945800502070465,374.02705443210573,TJARK - auch wenn’s uns morgen nicht mehr gibt Tour 2026,2026-09-19 20:00:00,1591
Music,ev_408,pre3,0.0013985456819692206,0.08800929840864155,-8.254853133108252,"ALL THE FEELINGS TOUR with METRIC, BROKEN SOCIAL SCENE, AND STARS",2026-09-19 20:00:00,1802
Music,ev_408,pre2,0.001449557720210608,0.08798354074953206,7.967759269141039,"ALL THE FEELINGS TOUR with METRIC, BROKEN SOCIAL SCENE, AND STARS",2026-09-19 20:00:00,1802
Music,ev_408,pre1,-0.0008316706975684051,0.08820099065603462,27.76600621184233,"ALL THE FEELINGS TOUR with METRIC, BROKEN SOCIAL SCENE, AND STARS",2026-09-19 20:00:00,1802
Music,ev_408,during,0.006208945835574351,0.08702764501276387,11.912924081236852,"ALL THE FEELINGS TOUR with METRIC, BROKEN SOCIAL SCENE, AND STARS",2026-09-19 20:00:00,1802
Music,ev_408,post1,0.003746562418886253,0.08921060713755624,456.16055491418257,"ALL THE FEELINGS TOUR with METRIC, BROKEN SOCIAL SCENE, AND STARS",2026-09-19 20:00:00,1802
Music,ev_408,post2,-0.001962170814041568,0.08945630099002473,371.5380722144655,"ALL THE FEELINGS TOUR with METRIC, BROKEN SOCIAL SCENE, AND STARS",2026-09-19 20:00:00,1802
Miscellaneous,ev_409,pre3,-0.0058775002728057805,0.09406765349575115,154.32349247303415,Ultra Night - Depeche Mode Party Berlin,2026-09-19 21:00:00,624
Miscellaneous,ev_409,pre2,-0.003279079925836585,0.09448093211141262,178.04170291519674,Ultra Night - Depeche Mode Party Berlin,2026-09-19 21:00:00,624
Miscellaneous,ev_409,pre1,-0.001601904915165052,0.09205708343723262,310.13044734884465,Ultra Night - Depeche Mode Party Berlin,2026-09-19 21:00:00,624
Miscellaneous,ev_409,during,0.004376161019157475,0.10020545086363968,90.78465453776181,Ultra Night - Depeche Mode Party Berlin,2026-09-19 21:00:00,624
Miscellaneous,ev_409,post1,0.0006137221742774496,0.09191039482378406,66.08016902546206,Ultra Night - Depeche Mode Party Berlin,2026-09-19 21:00:00,624
Miscellaneous,ev_409,post2,0.002673094163427189,0.0896399909354448,-5.664515903317236,Ultra Night - Depeche Mode Party Berlin,2026-09-19 21:00:00,624
Arts & Theatre,ev_410,pre3,-3.198665085585922e-05,0.09305874550978556,129.9900013516643,Cirque du Soleil ALIZÉ,2026-09-20 13:00:00,656
Arts & Theatre,ev_410,pre2,-0.0029254831670784067,0.09298673807734956,148.0599426191792,Cirque du Soleil ALIZÉ,2026-09-20 13:00:00,656
Arts & Theatre,ev_410,pre1,-0.003152325832531145,0.09333396108592318,147.00466411024172,Cirque du Soleil ALIZÉ,2026-09-20 13:00:00,656
Arts & Theatre,ev_410,during,0.01895958374930417,0.10312981757252745,114.63557996870763,Cirque du Soleil ALIZÉ,2026-09-20 13:00:00,656
Arts & Theatre,ev_410,post1,0.012488387637948245,0.09403396537281936,303.1222315110248,Cirque du Soleil ALIZÉ,2026-09-20 13:00:00,656
Arts & Theatre,ev_410,post2,0.01509104487773143,0.09369670786053422,252.79073598084793,Cirque du Soleil ALIZÉ,2026-09-20 13:00:00,656
Arts & Theatre,ev_412,pre3,0.015204505299409034,0.09306230191956545,133.52107442766044,Cirque du Soleil ALIZÉ,2026-09-20 17:00:00,795
Arts & Theatre,ev_412,pre2,0.012211774780191835,0.09299045550921138,151.84345370381865,Cirque du Soleil ALIZÉ,2026-09-20 17:00:00,795
Arts & Theatre,ev_412,pre1,0.014975213299254754,0.0933377176165496,151.52308098243844,Cirque du Soleil ALIZÉ,2026-09-20 17:00:00,795
Arts & Theatre,ev_412,during,-0.00778377337676867,0.1031317311714272,108.97157877875739,Cirque du Soleil ALIZÉ,2026-09-20 17:00:00,795
Arts & Theatre,ev_412,post1,-0.006134434004400281,0.0940327695099581,295.6844294809537,Cirque du Soleil ALIZÉ,2026-09-20 17:00:00,795
Arts & Theatre,ev_412,post2,-0.003834874152501504,0.09369551714692173,246.17663348569425,Cirque du Soleil ALIZÉ,2026-09-20 17:00:00,795
Arts & Theatre,ev_413,pre3,-0.008063314503835968,0.09305899424452356,128.15027386407428,Lachkater - die Stand Up Comedy Show,2026-09-20 19:00:00,600
Arts & Theatre,ev_413,pre2,-0.003100511734847225,0.09298698683184636,148.01652884213814,Lachkater - die Stand Up Comedy Show,2026-09-20 19:00:00,600
Arts & Theatre,ev_413,pre1,-0.0038761659559278976,0.09333421218425021,146.8259369164532,Lachkater - die Stand Up Comedy Show,2026-09-20 19:00:00,600
Arts & Theatre,ev_413,during,-0.008142089770025895,0.10312544608814088,108.89671424975108,Lachkater - die Stand Up Comedy Show,2026-09-20 19:00:00,600
Arts & Theatre,ev_413,post1,-0.0057061535924638265,0.09403039160907227,295.8539296656222,Lachkater - die Stand Up Comedy Show,2026-09-20 19:00:00,600
Arts & Theatre,ev_413,post2,-0.005819905479553174,0.09369316652003283,245.49014360091292,Lachkater - die Stand Up Comedy Show,2026-09-20 19:00:00,600
Music,ev_415,pre3,-0.0005975237643565244,0.08800951089846626,-8.437800169380338,Lilyisthatyou - THE FLOWERS HAVE FEELINGS TOUR,2026-09-21 20:00:00,1737
Music,ev_415,pre2,-0.0019440676531247117,0.08798375651377228,7.601978154867384,Lilyisthatyou - THE FLOWERS HAVE FEELINGS TOUR,2026-09-21 20:00:00,1737
Music,ev_415,pre1,-0.0013418793061309154,0.08820120799616533,27.700835522328514,Lilyisthatyou - THE FLOWERS HAVE FEELINGS TOUR,2026-09-21 20:00:00,1737
Music,ev_415,during,0.0026805576641406297,0.08702830030032006,11.51874765633789,Lilyisthatyou - THE FLOWERS HAVE FEELINGS TOUR,2026-09-21 20:00:00,1737
Music,ev_415,post1,0.0012565746647458028,0.08921084449600981,454.77744462156727,Lilyisthatyou - THE FLOWERS HAVE FEELINGS TOUR,2026-09-21 20:00:00,1737
Music,ev_415,post2,0.0007985033100365765,0.08945654836797828,372.8416336952653,Lilyisthatyou - THE FLOWERS HAVE FEELINGS TOUR,2026-09-21 20:00:00,1737
Music,ev_416,pre3,-0.0015937476064223396,0.08800990373469897,-8.528971194968582,"overpass - Elsewhere, Always Album Tour Europe",2026-09-21 20:00:00,1676
Music,ev_416,pre2,0.001745034859569196,0.08798415367348157,7.99966598741364,"overpass - Elsewhere, Always Album Tour Europe",2026-09-21 20:00:00,1676
Music,ev_416,pre1,-0.0005309756379074641,0.08820160809554148,27.804430595424456,"overpass - Elsewhere, Always Album Tour Europe",2026-09-21 20:00:00,1676
Music,ev_416,during,0.0041917516532713524,0.08702949932141849,11.68740151972749,"overpass - Elsewhere, Always Album Tour Europe",2026-09-21 20:00:00,1676
Music,ev_416,post1,0.0046623729017772645,0.08921127805400776,456.67012588014455,"overpass - Elsewhere, Always Album Tour Europe",2026-09-21 20:00:00,1676
Music,ev_416,post2,0.0028693676509524003,0.08945699421483387,373.8218391593572,"overpass - Elsewhere, Always Album Tour Europe",2026-09-21 20:00:00,1676
closure,cl_0,pre3,-8.149942495987656e-05,0.08679049601655975,1.3721377080984754,Line U3 suspended on a section between Oskar-Helene-Heim and Krumme Lanke due to track maintenance.,2026-06-15 08:00:00,0
closure,cl_0,pre2,0.0009082249598209416,0.08705514742615504,0.13162068332752686,Line U3 suspended on a section between Oskar-Helene-Heim and Krumme Lanke due to track maintenance.,2026-06-15 08:00:00,0
closure,cl_0,pre1,0.004093871891469839,0.086872695907555,-23.657146220030967,Line U3 suspended on a section between Oskar-Helene-Heim and Krumme Lanke due to track maintenance.,2026-06-15 08:00:00,0
closure,cl_0,during,1.1036147540173071,0.6680611615949533,-22.965717280226205,Line U3 suspended on a section between Oskar-Helene-Heim and Krumme Lanke due to track maintenance.,2026-06-15 08:00:00,0
closure,cl_0,post1,-0.0017741845906945153,0.08766347621178083,7.511335926500307,Line U3 suspended on a section between Oskar-Helene-Heim and Krumme Lanke due to track maintenance.,2026-06-15 08:00:00,0
closure,cl_0,post2,-0.00047843557588164693,0.08671071653129828,0.3829151246305562,Line U3 suspended on a section between Oskar-Helene-Heim and Krumme Lanke due to track maintenance.,2026-06-15 08:00:00,0
closure,cl_1,pre3,-0.0007241712555138681,0.0869168981281063,1.3070096210255455,Station Schillingstr. closed due to track maintenance.,2026-06-15 12:30:00,0
closure,cl_1,pre2,0.001872390516148324,0.08718326285746561,0.22821069999057197,Station Schillingstr. closed due to track maintenance.,2026-06-15 12:30:00,0
closure,cl_1,pre1,-0.0026040318730683244,0.08700026076494585,-24.166774681323744,Station Schillingstr. closed due to track maintenance.,2026-06-15 12:30:00,0
closure,cl_1,during,1.00024281185853,1.1393920159608824,-30.531138879654474,Station Schillingstr. closed due to track maintenance.,2026-06-15 12:30:00,0
closure,cl_1,post1,-0.0014090971098969169,0.08779343480577878,7.550594135195099,Station Schillingstr. closed due to track maintenance.,2026-06-15 12:30:00,0
closure,cl_1,post2,-0.0034753616374734583,0.08683583685248872,0.08252529803585151,Station Schillingstr. closed due to track maintenance.,2026-06-15 12:30:00,0
closure,cl_2,pre3,-0.0030983795596671256,0.08679049601655972,1.0667709786536195,Line U3 suspended on a section between Spichernstr. and Oskar-Helene-Heim due to switch replacement.,2026-06-23 21:00:00,0
closure,cl_2,pre2,-0.0027263084512959813,0.08705514742615507,-0.2316504770745742,Line U3 suspended on a section between Spichernstr. and Oskar-Helene-Heim due to switch replacement.,2026-06-23 21:00:00,0
closure,cl_2,pre1,-0.0019808013428021785,0.08687269590755516,-24.11949836960642,Line U3 suspended on a section between Spichernstr. and Oskar-Helene-Heim due to switch replacement.,2026-06-23 21:00:00,0
closure,cl_2,during,1.4206567366562672,0.6680611615949535,5.772708824915673,Line U3 suspended on a section between Spichernstr. and Oskar-Helene-Heim due to switch replacement.,2026-06-23 21:00:00,0
closure,cl_2,post1,5.62910260387137e-05,0.08766347621178083,7.70831303132995,Line U3 suspended on a section between Spichernstr. and Oskar-Helene-Heim due to switch replacement.,2026-06-23 21:00:00,0
closure,cl_2,post2,0.0,0.08696941587935457,0.43095337312408777,Line U3 suspended on a section between Spichernstr. and Oskar-Helene-Heim due to switch replacement.,2026-06-23 21:00:00,0
closure,cl_3,pre3,0.0,0.08705116570843897,1.380399815702571,Station Zitadelle closed due to signal upgrades.,2026-06-27 06:10:00,0
closure,cl_3,pre2,0.00264330319775635,0.08718326285746571,0.3055076894606046,Station Zitadelle closed due to signal upgrades.,2026-06-27 06:10:00,0
closure,cl_3,pre1,-0.0034024294850559353,0.08700026076494588,-24.227295584240437,Station Zitadelle closed due to signal upgrades.,2026-06-27 06:10:00,0
closure,cl_3,during,-1.7848423100195046,0.8316092773856422,-95.71211549533959,Station Zitadelle closed due to signal upgrades.,2026-06-27 06:10:00,0
closure,cl_3,post1,-0.00395143374855906,0.08779343480577888,7.277511600170916,Station Zitadelle closed due to signal upgrades.,2026-06-27 06:10:00,0
closure,cl_3,post2,-0.0020266875806002563,0.08683583685248876,0.22761732613509889,Station Zitadelle closed due to signal upgrades.,2026-06-27 06:10:00,0
closure,cl_4,pre3,-0.0013707689332507363,0.08691689812810628,1.2415259169531234,Station Neukölln closed due to switch replacement.,2026-06-30 17:50:00,0
closure,cl_4,pre2,-0.0008449551060221243,0.08718326285746562,-0.0437742836101207,Station Neukölln closed due to switch replacement.,2026-06-30 17:50:00,0
closure,cl_4,pre1,0.0014158692174893058,0.0870002607649459,-23.861319076842612,Station Neukölln closed due to switch replacement.,2026-06-30 17:50:00,0
closure,cl_4,during,-2.5424803601882062,0.758988861290264,-97.9899583591653,Station Neukölln closed due to switch replacement.,2026-06-30 17:50:00,0
closure,cl_4,post1,0.005236059125609726,0.08779343480577892,8.267664520111229,Station Neukölln closed due to switch replacement.,2026-06-30 17:50:00,0
closure,cl_4,post2,-0.00034809730183575074,0.08683583685248879,0.3959997132244153,Station Neukölln closed due to switch replacement.,2026-06-30 17:50:00,0
closure,cl_5,pre3,-0.0002876748108496714,0.0869168981281062,1.3512394229180602,Station Cottbusser Platz closed due to safety inspection.,2026-06-30 20:00:00,0
closure,cl_5,pre2,-0.00014253473515184664,0.08718326285746565,0.02646167022291035,Station Cottbusser Platz closed due to safety inspection.,2026-06-30 20:00:00,0
closure,cl_5,pre1,0.002228497410071172,0.08700026076494587,-23.79942149172335,Station Cottbusser Platz closed due to safety inspection.,2026-06-30 20:00:00,0
closure,cl_5,during,-2.915083255348527,0.8316092773856418,-98.61520440552731,Station Cottbusser Platz closed due to safety inspection.,2026-06-30 20:00:00,0
closure,cl_5,post1,0.010296802274281959,0.08779343480577889,8.816968131441637,Station Cottbusser Platz closed due to safety inspection.,2026-06-30 20:00:00,0
closure,cl_5,post2,-0.0023768072378880056,0.08683583685248876,0.19253180952902849,Station Cottbusser Platz closed due to safety inspection.,2026-06-30 20:00:00,0
closure,cl_6,pre3,-0.00044340815711745236,0.0869168981281063,1.335456884220032,Station Walther-Schreiber-Platz closed due to track maintenance.,2026-07-02 08:10:00,0
closure,cl_6,pre2,0.0008472405958429238,0.08718326285746573,0.12551440632166955,Station Walther-Schreiber-Platz closed due to track maintenance.,2026-07-02 08:10:00,0
closure,cl_6,pre1,-0.003134196668922872,0.08700026076494584,-24.206968132226013,Station Walther-Schreiber-Platz closed due to track maintenance.,2026-07-02 08:10:00,0
closure,cl_6,during,-2.003458028452917,0.7589888612902636,-96.55412532074945,Station Walther-Schreiber-Platz closed due to track maintenance.,2026-07-02 08:10:00,0
closure,cl_6,post1,0.005581703864298959,0.08779343480577889,8.30509313685237,Station Walther-Schreiber-Platz closed due to track maintenance.,2026-07-02 08:10:00,0
closure,cl_6,post2,0.0005956748290173633,0.08683583685248879,0.49079538552345703,Station Walther-Schreiber-Platz closed due to track maintenance.,2026-07-02 08:10:00,0
closure,cl_7,pre3,0.002222934712275677,0.08679049601655969,1.606012493819886,Line U8 suspended on a section between Leinestr. and Hermannplatz due to signal upgrades.,2026-07-11 08:20:00,0
closure,cl_7,pre2,0.0023107965960863404,0.08705514742615511,0.2721609902760491,Line U8 suspended on a section between Leinestr. and Hermannplatz due to signal upgrades.,2026-07-11 08:20:00,0
closure,cl_7,pre1,0.0007676911040254378,0.08687269590755516,-23.910654512602882,Line U8 suspended on a section between Leinestr. and Hermannplatz due to signal upgrades.,2026-07-11 08:20:00,0
closure,cl_7,during,0.9156483713164192,0.9424936699343334,-36.16611449052209,Line U8 suspended on a section between Leinestr. and Hermannplatz due to signal upgrades.,2026-07-11 08:20:00,0
closure,cl_7,post1,-0.005680755854026715,0.08766347621178082,7.092154545160856,Line U8 suspended on a section between Leinestr. and Hermannplatz due to signal upgrades.,2026-07-11 08:20:00,0
closure,cl_7,post2,-0.0007105304592710475,0.08671071653129832,0.35961946715643567,Line U8 suspended on a section between Leinestr. and Hermannplatz due to signal upgrades.,2026-07-11 08:20:00,0
closure,cl_8,pre3,0.004989303433960228,0.08679049601655969,1.8874813325116646,Line U6 suspended on a section between Hallesches Tor and Kaiserin-Augusta-Str. due to safety inspection.,2026-07-13 13:50:00,0
closure,cl_8,pre2,-0.0035845975873518795,0.08705514742615504,-0.31724383041524806,Line U6 suspended on a section between Hallesches Tor and Kaiserin-Augusta-Str. due to safety inspection.,2026-07-13 13:50:00,0
closure,cl_8,pre1,0.005610975085897581,0.08687269590755514,-23.54123833280781,Line U6 suspended on a section between Hallesches Tor and Kaiserin-Augusta-Str. due to safety inspection.,2026-07-13 13:50:00,0
closure,cl_8,during,1.1875640788784503,0.7589888612902637,-16.219533994459045,Line U6 suspended on a section between Hallesches Tor and Kaiserin-Augusta-Str. due to safety inspection.,2026-07-13 13:50:00,0
closure,cl_8,post1,0.002781133583073692,0.08766347621178083,8.002201444413926,Line U6 suspended on a section between Hallesches Tor and Kaiserin-Augusta-Str. due to safety inspection.,2026-07-13 13:50:00,0
closure,cl_8,post2,0.0012453970365837843,0.0867107165312983,0.5561077020751259,Line U6 suspended on a section between Hallesches Tor and Kaiserin-Augusta-Str. due to safety inspection.,2026-07-13 13:50:00,0
closure,cl_9,pre3,0.0011513005628551987,0.08691689812810628,1.4971863423698384,Station Theodor-Heuss-Platz closed due to switch replacement.,2026-07-14 16:30:00,0
closure,cl_9,pre2,-0.0006855349365840179,0.08718326285746565,-0.02783797491925366,Station Theodor-Heuss-Platz closed due to switch replacement.,2026-07-14 16:30:00,0
closure,cl_9,pre1,-0.002571599591164383,0.08700026076494581,-24.164315196899388,Station Theodor-Heuss-Platz closed due to switch replacement.,2026-07-14 16:30:00,0
closure,cl_9,during,-1.1603872316892803,0.9424936699343331,-91.99354119006901,Station Theodor-Heuss-Platz closed due to switch replacement.,2026-07-14 16:30:00,0
